movie_id,title,genres,release_year,imdb_id,tmdb_id,wikidata_id,wikidata_label,wikidata_description,release_date,countries,languages,directors,screenwriters,cast_members,series,wikidata_genres
6155,How to Lose a Guy in 10 Days (2003),Comedy|Romance,2003,tt0251127,9919,,,,,,,,,,,
6156,Shanghai Knights (2003),Action|Adventure|Comedy,2003,tt0300471,6038,,,,,,,,,,,
6157,Daredevil (2003),Action|Crime,2003,tt0287978,9480,,,,,,,,,,,
6158,"Jungle Book 2, The (2003)",Animation|Children,2003,tt0283426,14873,,,,,,,,,,,
6159,All the Real Girls (2003),Drama|Romance,2003,tt0299458,13132,,,,,,,,,,,
6160,Amandla! A Revolution in Four Part Harmony (2002),Documentary|Musical,2002,tt0303297,22707,,,,,,,,,,,
6161,Painted Fire (Chihwaseon) (2002),Drama,2002,tt0317234,18302,,,,,,,,,,,
6162,Gerry (2002),Adventure|Drama,2002,tt0302674,1956,,,,,,,,,,,
6163,He Loves Me... He Loves Me Not (À la folie... pas du tout) (2002),Romance|Thriller,2002,tt0291579,12112,,,,,,,,,,,
6166,Dennis the Menace (1993),Comedy,1993,tt0106701,12139,,,,,,,,,,,
6169,"Black Stallion Returns, The (1983)",Adventure|Children,1983,tt0085248,24883,,,,,,,,,,,
6170,"Black Stallion, The (1979)",Adventure|Children|Drama,1979,tt0078872,17264,,,,,,,,,,,
6171,Cesar & Rosalie (César et Rosalie) (1972),Comedy|Drama|Romance,1972,tt0068441,3426,,,,,,,,,,,
6173,Into the West (1992),Adventure|Children,1992,tt0104522,33221,,,,,,,,,,,
6176,Mr. Majestyk (1974),Action|Drama,1974,tt0071866,26173,,,,,,,,,,,
6177,Murphy's Law (1986),Action,1986,tt0091575,33055,,,,,,,,,,,
6178,"Patch of Blue, A (1965)",Drama|Romance,1965,tt0059573,33364,,,,,,,,,,,
6179,"Prayer for the Dying, A (1987)",Action|Drama,1987,tt0093771,33851,,,,,,,,,,,
6180,Q & A (1990),Crime|Drama,1990,tt0100442,31598,,,,,,,,,,,
6182,"Thrill of It All, The (1963)",Comedy,1963,tt0057581,22233,,,,,,,,,,,
6183,Pillow Talk (1959),Comedy|Musical|Romance,1959,tt0053172,4952,,,,,,,,,,,
6184,"Man Who Fell to Earth, The (1976)",Drama|Sci-Fi,1976,tt0074851,991,,,,,,,,,,,
6185,Dark Blue (2003),Action|Crime|Drama|Thriller,2003,tt0279331,4911,,,,,,,,,,,
6186,Gods and Generals (2003),Action|Drama|War,2003,tt0279111,16072,,,,,,,,,,,
6187,"Life of David Gale, The (2003)",Crime|Drama|Thriller,2003,tt0289992,11615,,,,,,,,,,,
6188,Old School (2003),Comedy,2003,tt0302886,11635,,,,,,,,,,,
6191,"Navigators, The (2001)",Comedy|Drama,2001,tt0279977,35824,,,,,,,,,,,
6192,Open Hearts (Elsker dig for evigt) (2002),Romance,2002,tt0315543,102,,,,,,,,,,,
6195,Stone Reader (2002),Documentary,2002,tt0324080,105024,,,,,,,,,,,
6196,Cradle 2 the Grave (2003),Action|Crime|Drama|Thriller,2003,tt0306685,10623,,,,,,,,,,,
6197,Spider (2002),Drama|Mystery,2002,tt0278731,9613,,,,,,,,,,,
6200,Insignificance (1985),Comedy|Drama,1985,tt0089343,42035,,,,,,,,,,,
6201,Lady Jane (1986),Drama|Romance,1986,tt0091374,21867,,,,,,,,,,,
6203,Life Stinks (1991),Comedy,1991,tt0102303,6524,,,,,,,,,,,
6204,"Meteor Man, The (1993)",Comedy,1993,tt0107563,11244,,,,,,,,,,,
6205,Mr. North (1988),Comedy|Drama,1988,tt0095665,77233,,,,,,,,,,,
6207,"Slaughter Rule, The (2002)",Drama,2002,tt0266971,21801,,,,,,,,,,,
6211,Ten (2002),Drama,2002,tt0301978,14633,,,,,,,,,,,
6212,Bringing Down the House (2003),Comedy,2003,tt0305669,10678,,,,,,,,,,,
6213,Tears of the Sun (2003),Action|Drama|Thriller,2003,tt0314353,9567,,,,,,,,,,,
6214,Irreversible (Irréversible) (2002),Crime|Drama|Mystery|Thriller,2002,tt0290673,979,,,,,,,,,,,
6215,Laurel Canyon (2002),Drama,2002,tt0298408,13819,,,,,,,,,,,
6216,Nowhere in Africa (Nirgendwo in Afrika) (2001),Drama,2001,tt0161860,1591,,,,,,,,,,,
6217,"Safety of Objects, The (2001)",Drama,2001,tt0256359,24186,,,,,,,,,,,
6218,Bend It Like Beckham (2002),Comedy|Drama|Romance,2002,tt0286499,455,,,,,,,,,,,
6219,"Hunted, The (2003)",Action|Drama|Thriller,2003,tt0269347,10632,,,,,,,,,,,
6220,Willard (2003),Drama|Horror|Thriller,2003,tt0310357,10929,,,,,,,,,,,
6221,Gaudi Afternoon (2001),Comedy|Drama|Mystery,2001,tt0235412,170400,,,,,,,,,,,
6222,Prozac Nation (2001),Drama,2001,tt0236640,16229,,,,,,,,,,,
6223,Spun (2001),Comedy|Crime|Drama,2001,tt0283003,12079,,,,,,,,,,,
6228,"Talk of the Town, The (1942)",Comedy|Romance|Thriller,1942,tt0035417,23159,,,,,,,,,,,
6230,Bang the Drum Slowly (1973),Drama,1973,tt0069765,42459,,,,,,,,,,,
6232,Born Free (1966),Adventure|Children|Drama,1966,tt0060182,15347,,,,,,,,,,,
6233,Born Yesterday (1993),Comedy|Romance,1993,tt0106466,44968,,,,,,,,,,,
6234,Equus (1977),Drama|Mystery,1977,tt0075995,37258,,,,,,,,,,,
6235,Europa Europa (Hitlerjunge Salomon) (1990),Drama|War,1990,tt0099776,8996,,,,,,,,,,,
6237,"Glenn Miller Story, The (1953)",Drama,1953,tt0047030,17729,,,,,,,,,,,
6238,Green Card (1990),Comedy|Drama|Romance,1990,tt0099699,12157,,,,,,,,,,,
6239,Journey to the Center of the Earth (1959),Adventure|Children|Sci-Fi,1959,tt0052948,11571,,,,,,,,,,,
6241,Pauline at the Beach (Pauline à la Plage) (1983),Comedy|Drama|Romance,1983,tt0086087,10293,,,,,,,,,,,
6242,Ringu (Ring) (1998),Horror|Mystery|Thriller,1998,tt0178868,2671,,,,,,,,,,,
6243,Ringu 2 (Ring 2) (1999),Horror|Mystery,1999,tt0218553,9669,,,,,,,,,,,
6244,Salaam Bombay! (1988),Drama,1988,tt0096028,45129,,,,,,,,,,,
6245,Sweet Charity (1969),Comedy|Drama|Musical|Romance,1969,tt0065054,42618,,,,,,,,,,,
6247,Women in Love (1969),Drama|Romance,1969,tt0066579,66027,,,,,,,,,,,
6249,Boat Trip (2003),Comedy,2003,tt0285462,9557,,,,,,,,,,,
6250,Dreamcatcher (2003),Drama|Horror|Sci-Fi|Thriller,2003,tt0285531,6171,,,,,,,,,,,
6251,Piglet's Big Movie (2003),Animation|Children,2003,tt0323642,13691,,,,,,,,,,,
6252,View from the Top (2003),Comedy|Romance,2003,tt0264150,11523,,,,,,,,,,,
6254,"Awful Truth, The (1937)",Comedy|Romance,1937,tt0028597,14675,,,,,,,,,,,
6259,My Friend Flicka (1943),Children|Western,1943,tt0036182,18992,,,,,,,,,,,
6260,"Robe, The (1953)",Drama,1953,tt0046247,29912,,,,,,,,,,,
6263,Basic (2003),Drama|Thriller|War,2003,tt0264395,10782,,,,,,,,,,,
6264,"Core, The (2003)",Action|Drama|Sci-Fi|Thriller,2003,tt0298814,9341,,,,,,,,,,,
6265,Head of State (2003),Comedy,2003,tt0325537,9776,,,,,,,,,,,
6266,What a Girl Wants (2003),Comedy|Drama|Romance,2003,tt0286788,10735,,,,,,,,,,,
6267,Assassination Tango (2002),Drama|Thriller,2002,tt0283897,16425,,,,,,,,,,,
6268,Raising Victor Vargas (2002),Comedy|Drama|Romance,2002,tt0316188,25461,,,,,,,,,,,
6269,Stevie (2002),Documentary,2002,tt0334416,51927,,,,,,,,,,,
6270,Akira Kurosawa's Dreams (Dreams) (1990),Drama|Fantasy,1990,tt0100998,12516,,,,,,,,,,,
6271,Day for Night (La Nuit Américaine) (1973),Comedy|Drama|Romance,1973,tt0070460,1675,,,,,,,,,,,
6272,Eye of God (1997),Drama,1997,tt0116261,62184,,,,,,,,,,,
6273,In a Lonely Place (1950),Drama|Film-Noir|Mystery|Romance,1950,tt0042593,17057,,,,,,,,,,,
6279,"Good Thief, The (2002)",Crime|Drama,2002,tt0281820,6016,,,,,,,,,,,
6280,"Man Apart, A (2003)",Action|Crime|Drama|Thriller,2003,tt0266465,8409,,,,,,,,,,,
6281,Phone Booth (2002),Drama|Thriller,2002,tt0183649,1817,,,,,,,,,,,
6283,Cowboy Bebop: The Movie (Cowboy Bebop: Tengoku no Tobira) (2001),Action|Animation|Sci-Fi|Thriller,2001,tt0275277,11299,,,,,,,,,,,
6285,Levity (2003),Drama,2003,tt0304328,21052,,,,,,,,,,,
6286,"Man Without a Past, The (Mies vailla menneisyyttä) (2002)",Comedy|Crime|Drama,2002,tt0311519,7294,,,,,,,,,,,
6287,Anger Management (2003),Comedy,2003,tt0305224,9506,,,,,,,,,,,
6288,Better Luck Tomorrow (2002),Crime|Drama,2002,tt0280477,14290,,,,,,,,,,,
6290,House of 1000 Corpses (2003),Horror,2003,tt0251736,2662,,,,,,,,,,,
6291,Lilya 4-Ever (Lilja 4-ever) (2002),Crime|Drama,2002,tt0300140,12093,,,,,,,,,,,
6293,XX/XY (2002),Drama|Romance,2002,tt0245573,42383,,,,,,,,,,,
6294,Bulletproof Monk (2003),Action|Adventure|Sci-Fi,2003,tt0245803,11817,,,,,,,,,,,
6296,"Mighty Wind, A (2003)",Comedy|Musical,2003,tt0310281,13370,,,,,,,,,,,
6297,Holes (2003),Adventure|Children|Comedy|Mystery,2003,tt0311289,8326,,,,,,,,,,,
6298,Malibu's Most Wanted (2003),Comedy|Crime,2003,tt0328099,13411,,,,,,,,,,,
6299,"Winged Migration (Peuple migrateur, Le) (2001)",Documentary,2001,tt0301727,11516,,,,,,,,,,,
6300,Flickering Lights (Blinkende lygter) (2000),Action|Comedy|Crime,2000,tt0236027,10180,,,,,,,,,,,
6301,Straw Dogs (1971),Drama|Thriller,1971,tt0067800,994,,,,,,,,,,,
6303,"Andromeda Strain, The (1971)",Mystery|Sci-Fi,1971,tt0066769,10514,,,,,,,,,,,
6304,Brainscan (1994),Comedy|Horror|Sci-Fi|Thriller,1994,tt0109327,14237,,,,,,,,,,,
6305,Fahrenheit 451 (1966),Drama|Sci-Fi,1966,tt0060390,1714,,,,,,,,,,,
6306,I Am Trying to Break Your Heart (2002),Documentary,2002,tt0327920,14308,,,,,,,,,,,
6308,Legal Eagles (1986),Comedy|Crime|Romance,1986,tt0091396,9930,,,,,,,,,,,
6311,"Other Side of Heaven, The (2001)",Adventure|Drama,2001,tt0250371,16651,,,,,,,,,,,
6313,Sibling Rivalry (1990),Comedy,1990,tt0100611,108553,,,,,,,,,,,
6314,Undercover Blues (1993),Comedy|Crime,1993,tt0108442,12661,,,,,,,,,,,
6315,Wildcats (1986),Comedy,1986,tt0092214,29355,,,,,,,,,,,
6316,"Wiz, The (1978)",Adventure|Children|Comedy|Fantasy|Musical,1978,tt0078504,24961,,,,,,,,,,,
6317,Cartouche (1962),Action|Adventure|Comedy|Drama,1962,tt0055832,26866,,,,,,,,,,,
6318,"Marrying Man, The (Too Hot to Handle) (1991)",Comedy|Romance,1991,tt0102411,31633,,,,,,,,,,,
6319,"My Father the Hero (Mon père, ce héros.) (1991)",Comedy|Drama,1991,tt0102465,20978,,,,,,,,,,,
6320,Scenes from a Mall (1991),Comedy,1991,tt0102849,47762,,,,,,,,,,,
6321,Stella (1990),Drama,1990,tt0100691,47329,,,,,,,,,,,
6322,Confidence (2003),Crime|Thriller,2003,tt0310910,10743,,,,,,,,,,,
6323,Identity (2003),Crime|Horror|Mystery|Thriller,2003,tt0309698,2832,,,,,,,,,,,
6325,"Real Cancun, The (2003)",Documentary,2003,tt0360916,19153,,,,,,,,,,,
6327,"Decade Under the Influence, A (2003)",Documentary,2003,tt0342275,38868,,,,,,,,,,,
6330,People I Know (2002),Crime|Drama,2002,tt0274711,11458,,,,,,,,,,,
6331,Spellbound (2002),Documentary,2002,tt0334405,16636,,,,,,,,,,,
6332,"Lizzie McGuire Movie, The (2003)",Children|Comedy|Romance,2003,tt0306841,18736,,,,,,,,,,,
6333,X2: X-Men United (2003),Action|Adventure|Sci-Fi|Thriller,2003,tt0290334,36658,,,,,,,,,,,
6334,Blue Car (2002),Drama,2002,tt0290145,46989,,,,,,,,,,,
6335,"Dancer Upstairs, The (2002)",Crime|Drama|Thriller,2002,tt0118926,20689,,,,,,,,,,,
6337,Owning Mahowny (2003),Crime|Drama|Thriller,2003,tt0285861,15394,,,,,,,,,,,
6338,Daddy Day Care (2003),Children|Comedy,2003,tt0317303,10708,,,,,,,,,,,
6339,"Man on the Train (Homme du train, L') (2002)",Comedy|Drama,2002,tt0301414,22016,,,,,,,,,,,
6341,"Shape of Things, The (2003)",Drama,2003,tt0308878,22958,,,,,,,,,,,
6344,101 Reykjavik (101 Reykjavík) (2000),Comedy|Drama|Romance,2000,tt0237993,10989,,,,,,,,,,,
6345,"Chorus Line, A (1985)",Comedy|Drama|Musical,1985,tt0088915,1816,,,,,,,,,,,
6347,Beat Street (1984),Drama|Musical,1984,tt0086946,17667,,,,,,,,,,,
6349,Breakin' (1984),Drama|Musical,1984,tt0086998,15259,,,,,,,,,,,
6350,Laputa: Castle in the Sky (Tenkû no shiro Rapyuta) (1986),Action|Adventure|Animation|Children|Fantasy|Sci-Fi,1986,tt0092067,10515,,,,,,,,,,,
6351,Hysterical Blindness (2002),Drama,2002,tt0290664,45069,,,,,,,,,,,
6352,Lambada (1990),Drama,1990,tt0099969,117269,,,,,,,,,,,
6356,Gunfight at the O.K. Corral (1957),Western,1957,tt0050468,22201,,,,,,,,,,,
6357,High Society (1956),Comedy|Musical|Romance,1956,tt0049314,11424,,,,,,,,,,,
6358,Kiss Me Kate (1953),Comedy|Musical|Romance,1953,tt0045963,34857,,,,,,,,,,,
6365,"Matrix Reloaded, The (2003)",Action|Adventure|Sci-Fi|Thriller|IMAX,2003,tt0234215,604,,,,,,,,,,,
6367,Down with Love (2003),Comedy|Romance,2003,tt0309530,10720,,,,,,,,,,,
6368,Cinemania (2002),Documentary,2002,tt0281724,51230,,,,,,,,,,,
6370,"Spanish Apartment, The (L'auberge espagnole) (2002)",Comedy|Drama|Romance,2002,tt0283900,1555,,,,,,,,,,,
6373,Bruce Almighty (2003),Comedy|Drama|Fantasy|Romance,2003,tt0315327,310,,,,,,,,,,,
6374,"In-Laws, The (2003)",Comedy,2003,tt0314786,5146,,,,,,,,,,,
6375,Gigantic (A Tale of Two Johns) (2002),Documentary,2002,tt0304081,30055,,,,,,,,,,,
6377,Finding Nemo (2003),Adventure|Animation|Children|Comedy,2003,tt0266543,12,,,,,,,,,,,
6378,"Italian Job, The (2003)",Action|Crime,2003,tt0317740,9654,,,,,,,,,,,
6379,Wrong Turn (2003),Horror|Thriller,2003,tt0295700,9902,,,,,,,,,,,
6380,Capturing the Friedmans (2003),Documentary,2003,tt0342172,2260,,,,,,,,,,,
6382,Together (Han ni Zai Yiki) (2002),Drama,2002,tt0332639,18385,,,,,,,,,,,
6383,"2 Fast 2 Furious (Fast and the Furious 2, The) (2003)",Action|Crime|Thriller,2003,tt0322259,584,,,,,,,,,,,
6385,Whale Rider (2002),Drama,2002,tt0298228,1088,,,,,,,,,,,
6386,Nevada Smith (1966),Western,1966,tt0060748,5921,,,,,,,,,,,
6390,Silk Stockings (1957),Musical,1957,tt0050972,43239,,,,,,,,,,,
6394,Big Jake (1971),Western,1971,tt0066831,21717,,,,,,,,,,,
6397,"Bizarre, Bizarre (Drôle de drame ou L'étrange aventure de Docteur Molyneux) (1937)",Comedy,1937,tt0027552,59950,,,,,,,,,,,
6403,"Swimmer, The (1968)",Drama,1968,tt0063663,33564,,,,,,,,,,,
6404,"White Sheik, The (Sceicco bianco, Lo) (1952)",Comedy|Romance,1952,tt0044000,43361,,,,,,,,,,,
6405,Treasure Island (1950),Adventure|Children,1950,tt0043067,6646,,,,,,,,,,,
6408,Animals are Beautiful People (1974),Comedy|Documentary,1974,tt0071143,147729,,,,,,,,,,,
6409,Bend of the River (1952),Western,1952,tt0044413,38732,,,,,,,,,,,
6410,Car Wash (1976),Comedy,1976,tt0074281,15462,,,,,,,,,,,
6411,Come September (1961),Comedy,1961,tt0054759,22386,,,,,,,,,,,
6412,Destry Rides Again (1939),Comedy|Western,1939,tt0031225,43828,,,,,,,,,,,
6415,Intervista (1987),Comedy|Drama,1987,tt0093267,47715,,,,,,,,,,,
6416,King Rat (1965),Drama|War,1965,tt0059358,29586,,,,,,,,,,,
6419,Mr. & Mrs. Bridge (1990),Drama,1990,tt0100200,111815,,,,,,,,,,,
6422,Shenandoah (1965),Drama|War|Western,1965,tt0059711,21027,,,,,,,,,,,
6423,Straight Talk (1992),Comedy,1992,tt0105481,37264,,,,,,,,,,,
6424,Oscar (1991),Comedy|Crime|Mystery|Romance,1991,tt0102603,11890,,,,,,,,,,,
6426,"Far Country, The (1954)",Western,1954,tt0048055,18721,,,,,,,,,,,
6427,"Railway Children, The (1970)",Children|Drama,1970,tt0066279,37662,,,,,,,,,,,
6428,Two Mules for Sister Sara (1970),Comedy|War|Western,1970,tt0065134,11916,,,,,,,,,,,
6432,"Courtship of Eddie's Father, The (1963)",Comedy,1963,tt0056956,42986,,,,,,,,,,,
6433,"Man with the Movie Camera, The (Chelovek s kino-apparatom) (1929)",Documentary,1929,tt0019760,26317,,,,,,,,,,,
6435,Operation Pacific (1951),Drama|War,1951,tt0043887,40683,,,,,,,,,,,
6436,This Boy's Life (1993),Drama,1993,tt0108330,8092,,,,,,,,,,,
6437,13 Rue Madeleine (1947),Thriller|War,1947,tt0038279,18200,,,,,,,,,,,
6440,Barton Fink (1991),Drama|Thriller,1991,tt0101410,290,,,,,,,,,,,
6441,Battle of Britain (1969),War,1969,tt0064072,11463,,,,,,,,,,,
6442,Belle époque (1992),Comedy|Romance,1992,tt0103791,2470,,,,,,,,,,,
6443,"Big Trail, The (1930)",Adventure|Romance|Western,1930,tt0020691,42640,,,,,,,,,,,
6447,Duel at Diablo (1966),War,1966,tt0060355,1403,,,,,,,,,,,
6448,"Flight of the Phoenix, The (1965)",Action|Adventure|Drama,1965,tt0059183,10243,,,,,,,,,,,
6450,"Heaven Knows, Mr. Allison (1957)",Drama|War,1957,tt0050490,37103,,,,,,,,,,,
6452,"Long, Hot Summer, The (1958)",Drama,1958,tt0051878,40085,,,,,,,,,,,
6453,Man of Aran (1934),Documentary,1934,tt0025456,47684,,,,,,,,,,,
6454,Music Box (1989),Drama,1989,tt0100211,2263,,,,,,,,,,,
6457,Sink the Bismark! (1960),Action|Drama|War,1960,tt0054310,18780,,,,,,,,,,,
6458,"Blue Max, The (1966)",Adventure|Drama|War,1966,tt0060177,19728,,,,,,,,,,,
6459,"Desert Fox, The (1951)",Drama|War,1951,tt0043461,26205,,,,,,,,,,,
6460,"Trial, The (Procès, Le) (1962)",Drama,1962,tt0057427,3009,,,,,,,,,,,
6461,"Unforgiven, The (1960)",Drama|Western,1960,tt0054428,6643,,,,,,,,,,,
6462,"Undefeated, The (1969)",Western,1969,tt0065150,18972,,,,,,,,,,,
6464,Good Burger (1997),Children|Comedy,1997,tt0119215,14817,,,,,,,,,,,
6466,Mississippi Masala (1991),Drama|Romance,1991,tt0102456,41791,,,,,,,,,,,
6467,Quai des Orfèvres (Jenny Lamour) (1947),Crime|Drama,1947,tt0039739,49842,,,,,,,,,,,
6471,Defense of the Realm (1986),Thriller,1986,tt0089009,29627,,,,,,,,,,,
6473,Half Moon Street (1986),Drama|Thriller,1986,tt0091164,36372,,,,,,,,,,,
6474,"Truce, The (a.k.a. La Tregua) (1996)",Drama,1996,tt0117959,30529,,,,,,,,,,,
6476,Shattered (1991),Mystery|Thriller,1991,tt0102900,2071,,,,,,,,,,,
6477,"Song of Bernadette, The (1943)",Drama,1943,tt0036377,43516,,,,,,,,,,,
6478,"Life and Times of Judge Roy Bean, The (1972)",Comedy|Western,1972,tt0068853,33638,,,,,,,,,,,
6480,Thoroughly Modern Millie (1967),Comedy|Musical,1967,tt0062362,32489,,,,,,,,,,,
6482,Dumb and Dumberer: When Harry Met Lloyd (2003),Comedy,2003,tt0329028,10152,,,,,,,,,,,
6483,From Justin to Kelly (2003),Musical|Romance,2003,tt0339034,31246,,,,,,,,,,,
6484,Hollywood Homicide (2003),Action|Crime|Drama,2003,tt0329717,11375,,,,,,,,,,,
6485,Rugrats Go Wild! (2003),Adventure|Animation|Children|Comedy,2003,tt0337711,20694,,,,,,,,,,,
6488,Jet Lag (Décalage horaire) (2002),Comedy|Romance,2002,tt0293116,18300,,,,,,,,,,,
6492,Tycoon (Oligarkh) (2002),Crime|Drama,2002,tt0308671,39088,,,,,,,,,,,
6493,Alex and Emma (2003),Comedy|Drama|Romance,2003,tt0318283,17813,,,,,,,,,,,
6497,Is Paris Burning? (Paris brûle-t-il?) (1966),Drama|War,1966,tt0060814,4708,,,,,,,,,,,
6500,"Satanic Rites of Dracula, The (1974)",Horror,1974,tt0070634,35669,,,,,,,,,,,
6502,28 Days Later (2002),Action|Horror|Sci-Fi,2002,tt0289043,170,,,,,,,,,,,
6503,Charlie's Angels: Full Throttle (2003),Action|Adventure|Comedy|Crime|Thriller,2003,tt0305357,9471,,,,,,,,,,,
6506,Fulltime Killer (Chuen jik sat sau) (2001),Action|Thriller,2001,tt0286635,9581,,,,,,,,,,,
6508,"Bank, The (2001)",Thriller,2001,tt0241223,15486,,,,,,,,,,,
6509,Ali: Fear Eats the Soul (Angst essen Seele auf) (1974),Drama|Romance,1974,tt0071141,216,,,,,,,,,,,
6510,"Bodies, Rest & Motion (1993)",Drama|Romance,1993,tt0106447,47676,,,,,,,,,,,
6512,"Long Ships, The (1963)",Adventure,1963,tt0057259,44736,,,,,,,,,,,
6513,Made for Each Other (1939),Comedy|Drama|Romance,1939,tt0031602,18569,,,,,,,,,,,
6515,You Only Live Once (1937),Crime|Film-Noir,1937,tt0029808,52758,,,,,,,,,,,
6517,"Babe, The (1992)",Drama,1992,tt0103747,61225,,,,,,,,,,,
6518,Flight of the Intruder (1991),Action|War,1991,tt0099587,18886,,,,,,,,,,,
6521,"Main Event, The (1979)",Comedy,1979,tt0079510,42176,,,,,,,,,,,
6522,Man's Favorite Sport? (1964),Comedy,1964,tt0058324,39231,,,,,,,,,,,
6523,Mr. Baseball (1992),Comedy|Romance,1992,tt0104926,18722,,,,,,,,,,,
6525,Nuts (1987),Drama,1987,tt0093660,40634,,,,,,,,,,,
6526,Rhapsody in August (Hachi-gatsu no kyôshikyoku) (1991),Drama,1991,tt0101991,20645,,,,,,,,,,,
6528,Start the Revolution Without Me (1970),Comedy,1970,tt0066402,19753,,,,,,,,,,,
6530,"Tenant, The (Locataire, Le) (1976)",Drama|Horror|Mystery|Thriller,1976,tt0074811,11482,,,,,,,,,,,
6531,"Hour of the Pig, The (1993)",Crime|Drama|Mystery,1993,tt0107146,70912,,,,,,,,,,,
6533,"What's Up, Doc? (1972)",Comedy,1972,tt0069495,6949,,,,,,,,,,,
6534,Hulk (2003),Action|Adventure|Sci-Fi,2003,tt0286716,1927,,,,,,,,,,,
6535,"Legally Blonde 2: Red, White & Blonde (2003)",Comedy,2003,tt0333780,10327,,,,,,,,,,,
6536,Sinbad: Legend of the Seven Seas (2003),Adventure|Animation|Children|Fantasy,2003,tt0165982,14411,,,,,,,,,,,
6537,Terminator 3: Rise of the Machines (2003),Action|Adventure|Sci-Fi,2003,tt0181852,296,,,,,,,,,,,
6538,Swimming Pool (2003),Drama|Mystery|Thriller,2003,tt0324133,302,,,,,,,,,,,
6539,Pirates of the Caribbean: The Curse of the Black Pearl (2003),Action|Adventure|Comedy|Fantasy,2003,tt0325980,22,,,,,,,,,,,
6541,"League of Extraordinary Gentlemen, The (a.k.a. LXG) (2003)",Action|Fantasy|Sci-Fi,2003,tt0311429,8698,,,,,,,,,,,
6542,"Cuckoo, The (Kukushka) (2002)",Comedy|Drama|War,2002,tt0308476,554,,,,,,,,,,,
6544,"Housekeeper, The (femme de ménage, Une) (2002)",Comedy|Drama|Romance,2002,tt0291538,34840,,,,,,,,,,,
6545,I Capture the Castle (2003),Drama|Romance,2003,tt0300015,17920,,,,,,,,,,,
6546,Km. 0 - Kilometer Zero (Kilómetro cero) (2000),Comedy|Drama,2000,tt0251777,40947,,,,,,,,,,,
6547,Northfork (2003),Drama|Fantasy,2003,tt0322659,32235,,,,,,,,,,,
6548,Bad Boys II (2003),Action|Comedy|Crime|Thriller,2003,tt0172156,8961,,,,,,,,,,,
6550,Johnny English (2003),Action|Comedy|Thriller,2003,tt0274166,9486,,,,,,,,,,,
6552,Dirty Pretty Things (2002),Crime|Drama|Thriller,2002,tt0301199,3472,,,,,,,,,,,
6554,Garage Days (2002),Comedy|Musical,2002,tt0280696,25921,,,,,,,,,,,
6555,On the Run (2002),Crime|Drama|Thriller,2002,tt0233418,24259,,,,,,,,,,,
6557,Born to Be Wild (1995),Adventure|Children|Comedy|Drama,1995,tt0113533,68927,,,,,,,,,,,
6558,Curly Sue (1991),Comedy|Drama,1991,tt0101635,11894,,,,,,,,,,,
6559,Little Giants (1994),Children|Comedy,1994,tt0110364,20726,,,,,,,,,,,
6561,"Mouse That Roared, The (1959)",Comedy|War,1959,tt0053084,12649,,,,,,,,,,,
6564,Lara Croft Tomb Raider: The Cradle of Life (2003),Action|Adventure|Comedy|Romance|Thriller,2003,tt0325703,1996,,,,,,,,,,,
6565,Seabiscuit (2003),Drama,2003,tt0329575,4464,,,,,,,,,,,
6566,Spy Kids 3-D: Game Over (2003),Action|Adventure|Children,2003,tt0338459,12279,,,,,,,,,,,
6567,Buffalo Soldiers (2001),Comedy|Crime|Drama|War,2001,tt0252299,9104,,,,,,,,,,,
6568,Camp (2003),Comedy|Musical,2003,tt0342167,33339,,,,,,,,,,,
6569,Hotel (2001),Comedy,2001,tt0278487,47232,,,,,,,,,,,
6570,"Lucía, Lucía (Hija del caníbal, La) (2003)",Comedy|Drama,2003,tt0314170,71714,,,,,,,,,,,
6571,"Mondays in the Sun (Lunes al sol, Los) (2002)",Drama,2002,tt0319769,54580,,,,,,,,,,,
6572,Scorched (2003),Comedy|Crime,2003,tt0286947,4613,,,,,,,,,,,
6573,Avanti! (1972),Comedy|Drama,1972,tt0068240,12530,,,,,,,,,,,
6576,Juggernaut (1974),Action|Thriller,1974,tt0071706,29805,,,,,,,,,,,
6577,Kickboxer 2: The Road Back (1991),Action|Drama,1991,tt0102202,24993,,,,,,,,,,,
6578,"Kiss Me, Stupid (1964)",Comedy,1964,tt0058265,53021,,,,,,,,,,,
6579,"One, Two, Three (1961)",Comedy,1961,tt0055256,430,,,,,,,,,,,
6581,"Private Life of Sherlock Holmes, The (1970)",Comedy|Drama|Mystery,1970,tt0066249,5185,,,,,,,,,,,
6583,"Blood of Heroes, The (Salute of the Jugger, The) (1989)",Action|Sci-Fi,1989,tt0094764,21512,,,,,,,,,,,
6584,"What's Up, Tiger Lily? (1966)",Adventure|Comedy|Crime|Thriller,1966,tt0061177,21449,,,,,,,,,,,
6585,White Lightning (1973),Action|Crime|Drama,1973,tt0070915,4984,,,,,,,,,,,
